n,s,t,ex(n;Kst),count,last_ops,structures
15,3,9,75,4,product,"P(1,1,S(1,P(S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)))));P(1,S(1,P(1,1,1),P(1,1,1)),S(1,P(1,1,1),P(1,1,1)));P(S(P(1,1,1),P(S(1,1),S(1,1))),S(P(1,1,1,1),P(1,1,1,1)));P(S(P(1,1,1),P(S(1,1),S(1,1))),S(1,P(1,S(P(1,1,1),P(1,1,1)))))"
15,3,10,84,1,product,"P(1,1,S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1,1)))"
15,3,11,87,7,product,"P(1,1,S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1,1,1,1)));P(1,1,S(P(1,1),P(1,1,1,1)),S(P(1,1),P(1,1,1,1,1)));P(S(1,1),S(P(1,1),P(1,1,1,1)),S(1,P(S(1,1),S(1,1),S(1,1))));P(S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)));P(S(P(1,1),P(1,1,1)),S(1,P(S(1,1),S(1,1))),S(P(1,1),P(1,1,1)));P(S(P(1,1),P(1,1,1)),S(1,P(S(1,1),S(1,1))),S(1,P(S(1,1),S(1,1))));P(S(1,P(S(1,1),S(1,1))),S(1,P(S(1,1),S(1,1))),S(1,P(S(1,1),S(1,1))))"
15,3,12,96,1,product,"P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,P(1,1,1,1)))"
15,4,4,57,1,product,"P(1,1,1,S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
15,4,5,60,1,product,"P(1,1,1,S(P(1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
15,4,6,69,1,product,"P(1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
15,4,7,70,1,product,"P(1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1)))"
15,4,8,73,1,product,"P(1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1)))"
15,4,9,81,1,product,"P(1,S(P(1,1,1),P(1,1,1,1)),S(P(1,1,1),P(1,1,1,1)))"
15,4,10,90,1,product,"P(S(1,1,1),S(1,1,1),S(1,1,1),S(1,1,1),S(1,1,1))"
15,4,11,95,3,product,"P(1,1,1,S(1,P(1,1,1,1)),S(1,P(1,1,1,1,1,1)));P(1,1,1,S(1,P(1,1,1,1,1)),S(1,P(1,1,1,1,1)));P(S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)))"
15,4,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,5,5,70,2,product,"P(1,1,1,1,S(1,P(1,1,1,1,1),P(1,1,1,1,1)));P(S(1,1),S(1,1),S(P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1))))"
15,5,6,75,1,product,"P(1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1)))"
15,5,7,77,1,product,"P(1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1)))"
15,5,8,81,1,product,"P(1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1)))"
15,5,9,90,1,product,"P(S(1,1,1),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))"
15,5,10,95,4,product,"P(1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1)));P(1,1,1,S(1,P(1,1,1,1,1)),S(1,P(1,1,1,1,1)));P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,P(1,1,1,1,1,1)));P(S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)))"
15,5,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,5,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,6,6,81,1,product,"P(1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1)))"
15,6,7,84,1,product,"P(1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1)))"
15,6,8,89,1,product,"P(1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1)))"
15,6,9,96,1,product,"P(1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1)))"
15,6,10,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,6,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,6,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,7,7,91,1,product,"P(1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1)))"
15,7,8,97,1,product,"P(1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1)))"
15,7,9,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,7,10,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,7,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,7,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,8,8,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,8,9,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,8,10,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,8,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,8,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,9,9,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,9,10,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,9,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,9,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,10,10,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,10,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,10,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,11,11,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,11,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
15,12,12,105,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,1,1,0,1,sum,"S(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,1,2,8,1,sum,"S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1))"
16,1,3,16,2,sum,"S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)));S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)))"
16,1,4,24,2,sum,"S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1));S(P(1,1,1,1),P(S(1,1,1),S(1,1,1)),P(S(1,1,1),S(1,1,1)))"
16,1,5,32,2,sum,"S(P(1,1,1,1,1),P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1)));S(P(S(1,1,1,1),S(1,1,1,1)),P(S(1,1,1,1),S(1,1,1,1)))"
16,1,6,40,2,sum,"S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))));S(P(1,1,1,1,1,1),P(S(1,1,1,1,1),S(1,1,1,1,1)))"
16,1,7,48,2,sum,"S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1),S(1,1)));S(P(1,1,1,1,1,1,1),P(S(1,1,1),S(1,1,1),S(1,1,1)))"
16,1,8,56,1,sum,"S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1))"
16,1,9,64,1,product,"P(S(1,1,1,1,1,1,1,1),S(1,1,1,1,1,1,1,1))"
16,1,10,72,2,product,"P(S(1,1,1,1,1,1,1),S(P(1,1,1),P(1,1,1),P(1,1,1)));P(S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1)))"
16,1,11,80,2,product,"P(S(1,1,1,1,1,1),S(P(1,1,1,1,1),P(1,1,1,1,1)));P(S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))),S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))))"
16,1,12,88,2,product,"P(S(1,1,1,1,1),S(1,1,1,1,1),S(P(1,1),P(1,1),P(1,1)));P(S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
16,2,2,22,1,product,"P(1,S(1,P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
16,2,3,30,1,product,"P(1,S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
16,2,4,36,1,product,"P(1,S(P(1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
16,2,5,45,1,product,"P(1,S(P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
16,2,6,51,1,product,"P(1,S(P(S(1,P(1,1)),S(1,P(1,1,1))),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
16,2,7,58,2,product,"P(1,S(P(1,1,1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1,1,1)))));P(1,S(P(1,1,1,1,1,1,1),P(S(1,P(1,1,1)),S(1,P(1,1,1)))))"
16,2,8,64,1,product,"P(1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
16,2,9,72,1,product,"P(S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1)))"
16,2,10,82,1,product,"P(S(P(1,1,1),P(1,S(P(1,1),P(1,1)))),S(P(1,1,1),P(1,S(P(1,1),P(1,1)))))"
16,2,11,89,1,product,"P(1,S(1,P(1,1,1),P(1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
16,2,12,96,1,product,"P(1,S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)),S(1,P(1,1),P(1,1)))"
16,3,3,42,2,product,"P(1,1,S(P(1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)));P(S(1,1),S(P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1))))"
16,3,4,48,1,product,"P(1,1,S(P(1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
16,3,5,55,1,product,"P(1,1,S(P(1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
16,3,6,60,2,product,"P(1,1,S(P(1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)));P(S(1,1),S(P(S(1,1),S(1,P(1,1,1,1))),P(S(1,1),S(1,P(1,1,1,1)))))"
16,3,7,71,1,product,"P(1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
16,3,8,72,1,product,"P(1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
16,3,9,80,1,product,"P(S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))),S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))))"
16,3,10,91,1,product,"P(S(1,1),S(P(1,1,1),P(S(1,1),S(1,1))),S(P(1,1,1),P(S(1,1),S(1,1))))"
16,3,11,96,2,product,"P(1,1,S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1,1,1)));P(1,1,S(P(1,1,1),P(1,1,1,1)),S(P(1,1,1),P(1,1,1,1)))"
16,3,12,102,1,product,"P(1,S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)),S(P(1,1),P(1,1,1)))"
16,4,4,60,1,product,"P(1,1,1,S(1,P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
16,4,5,65,1,product,"P(1,1,1,S(P(1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
16,4,6,72,1,product,"P(1,1,1,S(1,P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
16,4,7,78,1,product,"P(1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
16,4,8,80,1,product,"P(1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
16,4,9,88,1,product,"P(S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
16,4,10,96,1,product,"P(1,1,S(P(1,1,1),P(1,1,1,1)),S(P(1,1,1),P(1,1,1,1)))"
16,4,11,102,1,product,"P(1,1,1,S(P(1,1),P(1,1,1,1)),S(P(1,1),P(1,1,1,1,1)))"
16,4,12,109,3,product,"P(1,1,1,S(1,P(1,1,1,1)),S(1,P(1,1,1,1,1,1,1)));P(1,1,1,S(1,P(1,1,1,1,1)),S(1,P(1,1,1,1,1,1)));P(S(1,1),S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1)),S(1,P(1,1,1,1)))"
16,5,5,76,1,product,"P(S(1,1),S(1,1),S(P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1))))"
16,5,6,84,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
16,5,7,85,1,product,"P(1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1)))"
16,5,8,88,1,product,"P(1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1)))"
16,5,9,96,1,product,"P(S(1,1,1,1),S(1,1,1,1),S(1,1,1,1),S(1,1,1,1))"
16,5,10,104,1,product,"P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))"
16,5,11,112,1,product,"P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))"
16,5,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,6,6,90,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1)))"
16,6,7,92,1,product,"P(1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1)))"
16,6,8,96,1,product,"P(1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1)))"
16,6,9,104,1,product,"P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))"
16,6,10,110,1,product,"P(1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1)))"
16,6,11,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,6,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,7,7,99,1,product,"P(1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1)))"
16,7,8,104,1,product,"P(1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1)))"
16,7,9,112,1,product,"P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))"
16,7,10,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,7,11,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,7,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,8,8,112,1,product,"P(1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1)))"
16,8,9,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,8,10,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,8,11,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,8,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,9,9,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,9,10,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,9,11,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,9,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,10,10,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,10,11,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,10,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,11,11,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,11,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
16,12,12,120,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,1,1,0,1,sum,"S(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,1,2,8,1,sum,"S(1,P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1))"
17,1,3,17,1,sum,"S(P(1,1,1),P(1,1,1),P(1,1,1),P(S(1,1),S(1,1)),P(S(1,1),S(1,1)))"
17,1,4,25,2,sum,"S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(S(1,1),S(1,P(1,1))));S(P(S(1,1),S(1,P(1,1))),P(S(1,1,1),S(1,1,1)),P(S(1,1,1),S(1,1,1)))"
17,1,5,34,2,sum,"S(P(1,1,1,1,1),P(S(1,1),S(1,1),S(1,1)),P(S(1,1),S(1,1),S(1,1)));S(P(1,1,1,1,1),P(1,1,1,1,1),P(S(1,1,1),S(P(1,1),P(1,1))))"
17,1,6,42,2,sum,"S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))),P(S(1,1,1,1),S(1,P(1,1),P(1,1))));S(P(S(1,1),S(1,1),S(1,P(1,1))),P(S(1,1,1,1,1),S(1,1,1,1,1)))"
17,1,7,51,2,sum,"S(P(1,1,1,1,1,1,1),P(S(1,1,1,1),S(P(1,1,1),P(1,1,1))));S(P(S(1,1),S(1,1),S(1,1),S(1,1)),P(S(1,1,1),S(1,1,1),S(1,1,1)))"
17,1,8,59,1,sum,"S(P(1,1,1,1,1,1,1,1),P(S(1,1),S(1,1),S(1,1),S(1,P(1,1))))"
17,1,9,64,2,sum,"S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1));S(1,P(S(1,1,1,1,1,1,1,1),S(1,1,1,1,1,1,1,1)))"
17,1,10,76,1,product,"P(S(1,1,1,1,1,1,1,1),S(1,P(1,1),P(1,1),P(1,1),P(1,1)))"
17,1,11,85,2,product,"P(S(1,1,1,1,1,1,1),S(P(1,1,1,1),P(S(1,1,1),S(1,1,1))));P(S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1,1),P(1,1,1),P(1,1,1)))"
17,1,12,93,2,product,"P(S(1,P(1,1),P(1,1),P(1,1)),S(P(1,1,1,1,1),P(1,1,1,1,1)));P(S(P(S(1,1),S(1,1)),P(S(1,1),S(1,1))),S(P(1,1,1,1),P(S(1,1),S(1,P(1,1)))))"
17,2,2,24,1,product,"P(1,S(P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1),P(1,1)))"
17,2,3,31,1,product,"P(1,S(1,P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
17,2,4,40,1,product,"P(1,S(P(1,1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
17,2,5,47,1,product,"P(1,S(P(1,1,1,1,1),P(1,1,1,1,1),P(S(1,P(1,1)),S(1,P(1,1)))))"
17,2,6,56,1,product,"P(1,S(P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1))),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
17,2,7,63,1,product,"P(1,S(P(1,1,1,1,1,1,1),P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1,1)))))"
17,2,8,72,1,product,"P(1,S(P(1,1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
17,2,9,73,1,product,"P(1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
17,2,10,88,1,product,"P(1,S(P(1,1),P(1,1),P(1,1),P(1,1)),S(P(1,1),P(1,1),P(1,1),P(1,1)))"
17,2,11,94,5,product,"P(1,S(1,P(1,1),P(1,1),P(1,1)),S(1,P(1,1,1,1),P(1,1,1,1)));P(1,S(P(1,1),P(1,1,1),P(1,1,1)),S(P(1,1),P(1,1,1),P(1,1,1)));P(S(1,P(1,S(P(1,1),P(1,1),P(1,1)))),S(P(1,1,1,1),P(1,S(1,P(1,1,1)))));P(S(P(1,1,1),P(1,S(P(1,1),P(1,1)))),S(P(1,1,1,1),P(1,S(1,P(1,1,1)))));P(S(P(1,1,1),P(1,S(P(1,1),P(1,1)))),S(P(1,1),P(1,S(P(1,1,1),P(1,1,1)))))"
17,2,12,104,1,product,"P(1,S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
17,3,3,46,1,product,"P(1,1,S(P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1),P(1,1,1)))"
17,3,4,52,1,product,"P(1,1,S(P(1,1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
17,3,5,61,1,product,"P(1,1,S(P(1,1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
17,3,6,64,1,product,"P(1,1,S(P(1,1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
17,3,7,75,1,product,"P(S(1,1),S(P(1,1,1,1,1,1,1),P(S(1,1),S(1,1),S(1,1),S(1,1))))"
17,3,8,80,1,product,"P(1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
17,3,9,82,2,product,"P(1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)));P(1,1,S(P(1,1,1),P(S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1)))))"
17,3,10,94,1,product,"P(1,S(P(1,1),P(1,1,1),P(1,1,1)),S(P(1,1),P(1,1,1),P(1,1,1)))"
17,3,11,105,2,product,"P(1,1,S(1,P(1,1,1),P(1,1,1)),S(P(1,1,1,1),P(1,1,1,1)));P(S(1,1),S(P(1,1,1),P(S(1,1),S(1,1))),S(P(1,1,1,1),P(1,1,1,1)))"
17,3,12,109,2,product,"P(1,1,S(P(1,1,1),P(1,1,1)),S(P(1,1,1),P(1,1,1,1,1,1)));P(1,1,S(P(1,1,1),P(1,1,1,1)),S(P(1,1,1),P(1,1,1,1,1)))"
17,4,4,64,1,product,"P(1,1,1,S(P(1,1),P(1,1,1,1),P(1,1,1,1),P(1,1,1,1)))"
17,4,5,71,1,product,"P(1,1,1,S(P(1,1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
17,4,6,76,1,product,"P(1,1,1,S(P(1,1),P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
17,4,7,87,1,product,"P(1,1,1,S(P(1,1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
17,4,8,88,1,product,"P(1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
17,4,9,91,1,product,"P(1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1,1)))"
17,4,10,104,1,product,"P(1,S(P(1,1,1,1),P(1,1,1,1)),S(P(1,1,1,1),P(1,1,1,1)))"
17,4,11,112,1,product,"P(1,1,1,S(P(1,1,1),P(1,1,1,1)),S(P(1,1,1),P(1,1,1,1)))"
17,4,12,116,2,product,"P(1,1,1,S(P(1,1),P(1,1,1,1)),S(P(1,1),P(1,1,1,1,1,1)));P(1,1,1,S(P(1,1),P(1,1,1,1,1)),S(P(1,1),P(1,1,1,1,1)))"
17,5,5,81,1,product,"P(1,1,1,1,S(P(1,1,1),P(1,1,1,1,1),P(1,1,1,1,1)))"
17,5,6,88,1,product,"P(1,1,1,1,S(1,P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
17,5,7,94,1,product,"P(1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1,1)))"
17,5,8,96,1,product,"P(1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1,1)))"
17,5,9,100,2,product,"P(1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1,1)));P(S(1,1,1,1),S(1,P(S(1,1,1,1),S(1,1,1,1),S(1,1,1,1))))"
17,5,10,108,2,product,"P(S(1,1,1,1),S(1,1,1,1),S(1,P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))));P(S(P(1,1),P(1,1)),S(1,P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))))"
17,5,11,116,3,product,"P(1,1,1,S(P(1,1),P(1,1,1,1,1)),S(P(1,1),P(1,1,1,1,1)));P(S(1,1),S(1,1),S(1,P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))));P(S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(1,P(S(1,1),S(1,1),S(1,1),S(1,1))))"
17,5,12,125,2,product,"P(1,1,1,1,S(1,P(1,1,1,1,1)),S(1,P(1,1,1,1,1,1)));P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1),S(1,P(1,1,1,1,1,1)))"
17,6,6,100,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1,1),P(1,1,1,1,1,1)))"
17,6,7,101,1,product,"P(1,1,1,1,1,S(P(1,1,1,1,1),P(1,1,1,1,1,1,1)))"
17,6,8,104,1,product,"P(1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1,1)))"
17,6,9,109,1,product,"P(1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1,1)))"
17,6,10,120,1,product,"P(1,S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)),S(P(1,1),P(1,1)))"
17,6,11,125,1,product,"P(1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1,1)))"
17,6,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,7,7,108,1,product,"P(1,1,1,1,1,1,S(P(1,1,1,1),P(1,1,1,1,1,1,1)))"
17,7,8,112,1,product,"P(1,1,1,1,1,1,S(P(1,1,1),P(1,1,1,1,1,1,1,1)))"
17,7,9,118,2,product,"P(1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1,1)));P(S(1,1),S(1,1),S(1,1),S(1,P(S(1,1),S(1,1),S(1,1),S(1,1),S(1,1))))"
17,7,10,126,1,product,"P(1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1,1)))"
17,7,11,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,7,12,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
17,8,8,120,1,product,"P(1,1,1,1,1,1,1,S(P(1,1),P(1,1,1,1,1,1,1,1)))"
17,8,9,127,1,product,"P(1,1,1,1,1,1,1,S(1,P(1,1,1,1,1,1,1,1,1)))"
17,8,10,136,1,product,"P(1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1)"
